Event,Time,Cell,Notes
Duplicate,453.36267613016963,0f00e2c0-e2f3-11ed-18dd-b586a2b17e4f,"Base.UUID[UUID(""0f006d90-e2f3-11ed-1e36-a7947f2ac0b3"")]"
Duplicate,453.36267613016963,0f00e2c0-e2f3-11ed-010e-b7b7990d5431,"Base.UUID[UUID(""0f006d90-e2f3-11ed-1e36-a7947f2ac0b3"")]"
Death,456.5894685370892,0f006d90-e2f3-11ed-050b-0f62e41d59b9,UndefInitializer()
Death,480.8179072124568,0f00bbb0-e2f3-11ed-2212-67c0d0380e1c,UndefInitializer()
Duplicate,487.2059997241206,0f0130e0-e2f3-11ed-3e79-474be35d51e4,"Base.UUID[UUID(""0f00bbb0-e2f3-11ed-2082-cbeff94c0b59"")]"
Duplicate,487.2059997241206,0f0130e0-e2f3-11ed-0013-c1eb44236902,"Base.UUID[UUID(""0f00bbb0-e2f3-11ed-2082-cbeff94c0b59"")]"
Death,488.1474572484661,0f001f6e-e2f3-11ed-0075-7fde4f90358b,UndefInitializer()
Duplicate,488.6059932013357,0f0130e0-e2f3-11ed-1bc3-0b61af239c53,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-3e79-474be35d51e4"")]"
Duplicate,488.6059932013357,0f0130e0-e2f3-11ed-1f1f-7b8a5bd1675f,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-3e79-474be35d51e4"")]"
Duplicate,491.8982941614933,0f0130e0-e2f3-11ed-1fec-cf3fc7acac36,"Base.UUID[UUID(""0eff8330-e2f3-11ed-1581-138e29fde89b"")]"
Duplicate,491.8982941614933,0f0130e0-e2f3-11ed-0481-977f75a227c6,"Base.UUID[UUID(""0eff8330-e2f3-11ed-1581-138e29fde89b"")]"
Death,496.5672789623238,0f0130e0-e2f3-11ed-0013-c1eb44236902,UndefInitializer()
Duplicate,501.40704223553433,0f0157f0-e2f3-11ed-113f-b77a1018477c,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-1bc3-0b61af239c53"")]"
Duplicate,501.40704223553433,0f0157f0-e2f3-11ed-316b-c54f25637753,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-1bc3-0b61af239c53"")]"
Death,521.0207986809236,0f0130e0-e2f3-11ed-1fec-cf3fc7acac36,UndefInitializer()
Duplicate,530.3585128565898,0f01a612-e2f3-11ed-2efd-030c39ed9488,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-0481-977f75a227c6"")]"
Duplicate,530.3585128565898,0f01a612-e2f3-11ed-36c4-43f9a058f763,"Base.UUID[UUID(""0f0130e0-e2f3-11ed-0481-977f75a227c6"")]"
Death,534.049333482254,0f00e2c0-e2f3-11ed-18dd-b586a2b17e4f,UndefInitializer()
Duplicate,535.4054169429855,0f01cd20-e2f3-11ed-070f-51e215b06ead,"Base.UUID[UUID(""0f006d90-e2f3-11ed-2405-056f64e469d9"")]"
Duplicate,535.4054169429855,0f01cd20-e2f3-11ed-121f-03c8bdda1d0f,"Base.UUID[UUID(""0f006d90-e2f3-11ed-2405-056f64e469d9"")]"
Death,548.3221698268039,0f01cd20-e2f3-11ed-070f-51e215b06ead,UndefInitializer()
Duplicate,554.5333063311032,0f021b3e-e2f3-11ed-2722-0b17c9a03338,"Base.UUID[UUID(""0f01cd20-e2f3-11ed-121f-03c8bdda1d0f"")]"
Duplicate,554.5333063311032,0f021b3e-e2f3-11ed-2776-6d9c2b6789ae,"Base.UUID[UUID(""0f01cd20-e2f3-11ed-121f-03c8bdda1d0f"")]"
Death,563.2754028903964,0f0130e0-e2f3-11ed-1f1f-7b8a5bd1675f,UndefInitializer()
Death,564.9883986192674,0f0157f0-e2f3-11ed-316b-c54f25637753,UndefInitializer()
Duplicate,566.231399274818,0f024250-e2f3-11ed-2e64-2b745acad2cd,"Base.UUID[UUID(""0f0157f0-e2f3-11ed-113f-b77a1018477c"")]"
Duplicate,566.231399274818,0f024250-e2f3-11ed-3fd3-a7c8f2e72163,"Base.UUID[UUID(""0f0157f0-e2f3-11ed-113f-b77a1018477c"")]"
Death,566.6117085075306,0f021b3e-e2f3-11ed-2722-0b17c9a03338,UndefInitializer()
Duplicate,566.9592860651236,0f026960-e2f3-11ed-03fe-7fda4cbfde3a,"Base.UUID[UUID(""0f021b3e-e2f3-11ed-2776-6d9c2b6789ae"")]"
Duplicate,566.9592860651236,0f026960-e2f3-11ed-251c-4d2919fae1dc,"Base.UUID[UUID(""0f021b3e-e2f3-11ed-2776-6d9c2b6789ae"")]"
Duplicate,568.7696806607014,0f026960-e2f3-11ed-1fd4-13e8ccbbdefd,"Base.UUID[UUID(""0f024250-e2f3-11ed-2e64-2b745acad2cd"")]"
Duplicate,568.7696806607014,0f026960-e2f3-11ed-3744-254f2538775c,"Base.UUID[UUID(""0f024250-e2f3-11ed-2e64-2b745acad2cd"")]"
Death,587.7620061029119,0f01a612-e2f3-11ed-2efd-030c39ed9488,UndefInitializer()
Duplicate,588.5399327369857,0f029070-e2f3-11ed-31ef-b5a65e667210,"Base.UUID[UUID(""0f01a612-e2f3-11ed-36c4-43f9a058f763"")]"
Duplicate,588.5399327369857,0f029070-e2f3-11ed-0261-312814b8b84b,"Base.UUID[UUID(""0f01a612-e2f3-11ed-36c4-43f9a058f763"")]"
Death,606.0047394282104,0f026960-e2f3-11ed-251c-4d2919fae1dc,UndefInitializer()
Duplicate,606.3431556219796,0f02de90-e2f3-11ed-123c-7b8781a2f839,"Base.UUID[UUID(""0f026960-e2f3-11ed-03fe-7fda4cbfde3a"")]"
Duplicate,606.3431556219796,0f02de90-e2f3-11ed-385a-e11bd5a7866b,"Base.UUID[UUID(""0f026960-e2f3-11ed-03fe-7fda4cbfde3a"")]"
Death,607.9228777832806,0eff0e00-e2f3-11ed-3fcc-cd870653b096,UndefInitializer()
Death,623.9812076465815,0f026960-e2f3-11ed-1fd4-13e8ccbbdefd,UndefInitializer()
Duplicate,624.3049323739044,0f0305a0-e2f3-11ed-1f23-8da0eb5476d4,"Base.UUID[UUID(""0f024250-e2f3-11ed-3fd3-a7c8f2e72163"")]"
Duplicate,624.3049323739044,0f0305a0-e2f3-11ed-32b7-5fd876981c85,"Base.UUID[UUID(""0f024250-e2f3-11ed-3fd3-a7c8f2e72163"")]"
Death,625.7725224313443,0f00e2c0-e2f3-11ed-010e-b7b7990d5431,UndefInitializer()
Death,635.9920462534714,0f026960-e2f3-11ed-3744-254f2538775c,UndefInitializer()
Duplicate,637.1515622783429,0f032cb2-e2f3-11ed-3d3c-295075b8157e,"Base.UUID[UUID(""0f02de90-e2f3-11ed-385a-e11bd5a7866b"")]"
Duplicate,637.1515622783429,0f032cb2-e2f3-11ed-12d6-5b975079bb20,"Base.UUID[UUID(""0f02de90-e2f3-11ed-385a-e11bd5a7866b"")]"
Death,642.25827477948,0f001f6e-e2f3-11ed-2dc9-17aa6d9eda0e,UndefInitializer()
Duplicate,647.6182119846461,0f0353c0-e2f3-11ed-1ab7-d3fccd1c7ce8,"Base.UUID[UUID(""0f0305a0-e2f3-11ed-32b7-5fd876981c85"")]"
Duplicate,647.6182119846461,0f0353c0-e2f3-11ed-24e4-3b4c2ff3c1e1,"Base.UUID[UUID(""0f0305a0-e2f3-11ed-32b7-5fd876981c85"")]"
Death,648.0599098156217,0f032cb2-e2f3-11ed-12d6-5b975079bb20,UndefInitializer()
Duplicate,648.5115717060874,0f0353c0-e2f3-11ed-3f7b-afeabd8216ab,"Base.UUID[UUID(""0f032cb2-e2f3-11ed-3d3c-295075b8157e"")]"
Duplicate,648.5115717060874,0f0353c0-e2f3-11ed-2e9f-c1cf0b62a0e4,"Base.UUID[UUID(""0f032cb2-e2f3-11ed-3d3c-295075b8157e"")]"
Duplicate,649.9922081272342,0f037ad0-e2f3-11ed-31d6-d720b64f1758,"Base.UUID[UUID(""0f029070-e2f3-11ed-0261-312814b8b84b"")]"
Duplicate,649.9922081272342,0f037ad0-e2f3-11ed-237e-07782fe5280b,"Base.UUID[UUID(""0f029070-e2f3-11ed-0261-312814b8b84b"")]"
Death,654.3387396351072,0f0353c0-e2f3-11ed-1ab7-d3fccd1c7ce8,UndefInitializer()
Duplicate,655.3309314535912,0f037ad0-e2f3-11ed-05e4-eb686a3e36c3,"Base.UUID[UUID(""0f037ad0-e2f3-11ed-31d6-d720b64f1758"")]"
Duplicate,655.3309314535912,0f037ad0-e2f3-11ed-198b-8b44af1c9a7e,"Base.UUID[UUID(""0f037ad0-e2f3-11ed-31d6-d720b64f1758"")]"
Death,661.2460625676403,0f037ad0-e2f3-11ed-237e-07782fe5280b,UndefInitializer()
Duplicate,664.6894033548634,0f03a1de-e2f3-11ed-3989-ffd825c96a06,"Base.UUID[UUID(""0f0353c0-e2f3-11ed-3f7b-afeabd8216ab"")]"
Duplicate,664.6894033548634,0f03a1de-e2f3-11ed-2dd5-1f6212aac1e4,"Base.UUID[UUID(""0f0353c0-e2f3-11ed-3f7b-afeabd8216ab"")]"
Death,678.1409985431653,0f03a1de-e2f3-11ed-3989-ffd825c96a06,UndefInitializer()
Migration,678.3980202057553,0f02de90-e2f3-11ed-123c-7b8781a2f839,UndefInitializer()
Duplicate,680.594608335424,0f03c8f0-e2f3-11ed-24a4-0ddb30fbeb57,"Base.UUID[UUID(""0f02de90-e2f3-11ed-123c-7b8781a2f839"")]"
Duplicate,680.594608335424,0f03c8f0-e2f3-11ed-1eca-d30df83fb2f2,"Base.UUID[UUID(""0f02de90-e2f3-11ed-123c-7b8781a2f839"")]"
Duplicate,684.0523191400486,0f03f000-e2f3-11ed-0b4c-e9c64e19b2e1,"Base.UUID[UUID(""0f03c8f0-e2f3-11ed-24a4-0ddb30fbeb57"")]"
Duplicate,684.0523191400486,0f03f000-e2f3-11ed-27a3-7d2824f2f46f,"Base.UUID[UUID(""0f03c8f0-e2f3-11ed-24a4-0ddb30fbeb57"")]"
Death,684.6854863978418,0f03f000-e2f3-11ed-0b4c-e9c64e19b2e1,UndefInitializer()
Duplicate,685.3760262506354,0f03f000-e2f3-11ed-2c2a-d9a59ef1f9d3,"Base.UUID[UUID(""0f03c8f0-e2f3-11ed-1eca-d30df83fb2f2"")]"
Duplicate,685.3760262506354,0f03f000-e2f3-11ed-2351-8798251b25fc,"Base.UUID[UUID(""0f03c8f0-e2f3-11ed-1eca-d30df83fb2f2"")]"
Death,696.1143997582077,0f03f000-e2f3-11ed-27a3-7d2824f2f46f,UndefInitializer()
Duplicate,697.1554811347536,0f041710-e2f3-11ed-278a-c5227d3d336d,"Base.UUID[UUID(""0f03f000-e2f3-11ed-2351-8798251b25fc"")]"
Duplicate,697.1554811347536,0f041710-e2f3-11ed-055b-d15abe91d434,"Base.UUID[UUID(""0f03f000-e2f3-11ed-2351-8798251b25fc"")]"
Death,713.0856992696328,0f041710-e2f3-11ed-278a-c5227d3d336d,UndefInitializer()
Death,713.5041332239792,0f03f000-e2f3-11ed-2c2a-d9a59ef1f9d3,UndefInitializer()
Death,713.5940341057501,0f041710-e2f3-11ed-055b-d15abe91d434,UndefInitializer()
Duplicate,715.8397861011541,0f046530-e2f3-11ed-33e4-0d6ffb497388,"Base.UUID[UUID(""0f03a1de-e2f3-11ed-2dd5-1f6212aac1e4"")]"
Duplicate,715.8397861011541,0f046530-e2f3-11ed-0c87-11360ed6a88c,"Base.UUID[UUID(""0f03a1de-e2f3-11ed-2dd5-1f6212aac1e4"")]"
Duplicate,716.7056777831274,0f046530-e2f3-11ed-0f12-291a47147ecf,"Base.UUID[UUID(""0f046530-e2f3-11ed-0c87-11360ed6a88c"")]"
Duplicate,716.7056777831274,0f046530-e2f3-11ed-126b-e7255a7ff99e,"Base.UUID[UUID(""0f046530-e2f3-11ed-0c87-11360ed6a88c"")]"
Duplicate,717.5591554626,0f048c40-e2f3-11ed-2260-ff9596a0571e,"Base.UUID[UUID(""0f046530-e2f3-11ed-0f12-291a47147ecf"")]"
Duplicate,717.5591554626,0f048c40-e2f3-11ed-1f2e-73ac7d6151fa,"Base.UUID[UUID(""0f046530-e2f3-11ed-0f12-291a47147ecf"")]"
Death,721.0259838753792,0f029070-e2f3-11ed-31ef-b5a65e667210,UndefInitializer()
Death,721.3514143049294,0f046530-e2f3-11ed-126b-e7255a7ff99e,UndefInitializer()
Death,722.9140989581028,0f037ad0-e2f3-11ed-198b-8b44af1c9a7e,UndefInitializer()
Duplicate,723.0836619028024,0f04b350-e2f3-11ed-17c3-397f495b70e0,"Base.UUID[UUID(""0f0305a0-e2f3-11ed-1f23-8da0eb5476d4"")]"
Duplicate,723.0836619028024,0f04b350-e2f3-11ed-2a9e-cd051cc535e7,"Base.UUID[UUID(""0f0305a0-e2f3-11ed-1f23-8da0eb5476d4"")]"
Death,725.0408477752466,0f037ad0-e2f3-11ed-05e4-eb686a3e36c3,UndefInitializer()
Duplicate,726.9306242078816,0f04b350-e2f3-11ed-3638-936e64a35e51,"Base.UUID[UUID(""0f048c40-e2f3-11ed-2260-ff9596a0571e"")]"
Duplicate,726.9306242078816,0f04b350-e2f3-11ed-2ec9-fd9b8db70943,"Base.UUID[UUID(""0f048c40-e2f3-11ed-2260-ff9596a0571e"")]"
Duplicate,728.5268452619732,0f04b350-e2f3-11ed-272e-ffc3c15dd2f0,"Base.UUID[UUID(""0f04b350-e2f3-11ed-2a9e-cd051cc535e7"")]"
Duplicate,728.5268452619732,0f04b350-e2f3-11ed-1aa6-5dd1dac295d1,"Base.UUID[UUID(""0f04b350-e2f3-11ed-2a9e-cd051cc535e7"")]"
Death,749.7062854495406,0f04b350-e2f3-11ed-1aa6-5dd1dac295d1,UndefInitializer()
Death,750.4448567084445,0f04b350-e2f3-11ed-2ec9-fd9b8db70943,UndefInitializer()
Duplicate,750.6611787719188,0f050170-e2f3-11ed-1779-53e9d51f14c4,"Base.UUID[UUID(""0f04b350-e2f3-11ed-272e-ffc3c15dd2f0"")]"
Duplicate,750.6611787719188,0f050170-e2f3-11ed-0938-53bfd2c983a5,"Base.UUID[UUID(""0f04b350-e2f3-11ed-272e-ffc3c15dd2f0"")]"
Duplicate,752.1855311623076,0f050170-e2f3-11ed-3006-e7481e02f443,"Base.UUID[UUID(""0f050170-e2f3-11ed-0938-53bfd2c983a5"")]"
Duplicate,752.1855311623076,0f050170-e2f3-11ed-1f17-7d14a675d237,"Base.UUID[UUID(""0f050170-e2f3-11ed-0938-53bfd2c983a5"")]"
Death,754.8170315479928,0f050170-e2f3-11ed-1f17-7d14a675d237,UndefInitializer()
Duplicate,763.8241518034229,0f052882-e2f3-11ed-29d5-118a1f68088d,"Base.UUID[UUID(""0f050170-e2f3-11ed-3006-e7481e02f443"")]"
Duplicate,763.8241518034229,0f052882-e2f3-11ed-1182-5b37b8955dd3,"Base.UUID[UUID(""0f050170-e2f3-11ed-3006-e7481e02f443"")]"
Death,768.2908001218075,0f048c40-e2f3-11ed-1f2e-73ac7d6151fa,UndefInitializer()
Duplicate,774.4246584892377,0f054f90-e2f3-11ed-2941-7779264b8eaa,"Base.UUID[UUID(""0f052882-e2f3-11ed-29d5-118a1f68088d"")]"
Duplicate,774.4246584892377,0f054f90-e2f3-11ed-3c78-99ecf146e702,"Base.UUID[UUID(""0f052882-e2f3-11ed-29d5-118a1f68088d"")]"
Death,794.9297211909299,0f054f90-e2f3-11ed-3c78-99ecf146e702,UndefInitializer()
Death,802.7488531428079,0f04b350-e2f3-11ed-17c3-397f495b70e0,UndefInitializer()
Duplicate,809.1537533545084,0f059dae-e2f3-11ed-2112-437a681321cb,"Base.UUID[UUID(""0f054f90-e2f3-11ed-2941-7779264b8eaa"")]"
Duplicate,809.1537533545084,0f059dae-e2f3-11ed-0461-d786e05aeba9,"Base.UUID[UUID(""0f054f90-e2f3-11ed-2941-7779264b8eaa"")]"
Duplicate,816.1820765650419,0f059dae-e2f3-11ed-0db1-add3d6e05417,"Base.UUID[UUID(""0f050170-e2f3-11ed-1779-53e9d51f14c4"")]"
Duplicate,816.1820765650419,0f059dae-e2f3-11ed-2539-e7c1d2a281bf,"Base.UUID[UUID(""0f050170-e2f3-11ed-1779-53e9d51f14c4"")]"
Death,822.9138352618105,0f059dae-e2f3-11ed-2539-e7c1d2a281bf,UndefInitializer()
Duplicate,827.7926177249394,0f05c4c0-e2f3-11ed-1307-e709e0db1157,"Base.UUID[UUID(""0f04b350-e2f3-11ed-3638-936e64a35e51"")]"
Duplicate,827.7926177249394,0f05c4c0-e2f3-11ed-3914-b324f6894f29,"Base.UUID[UUID(""0f04b350-e2f3-11ed-3638-936e64a35e51"")]"
Death,831.9501794278954,0f05c4c0-e2f3-11ed-3914-b324f6894f29,UndefInitializer()
Duplicate,834.8183869438853,0f05ebd0-e2f3-11ed-1ca8-a7861a2fc748,"Base.UUID[UUID(""0f059dae-e2f3-11ed-0db1-add3d6e05417"")]"
Duplicate,834.8183869438853,0f05ebd0-e2f3-11ed-2337-3fa1ae1e38db,"Base.UUID[UUID(""0f059dae-e2f3-11ed-0db1-add3d6e05417"")]"
Death,844.1809740079082,0f0353c0-e2f3-11ed-24e4-3b4c2ff3c1e1,UndefInitializer()
Death,849.1559488526299,0f05ebd0-e2f3-11ed-1ca8-a7861a2fc748,UndefInitializer()
Duplicate,852.3515457496907,0f0612e0-e2f3-11ed-292d-8ba1dc276725,"Base.UUID[UUID(""0f059dae-e2f3-11ed-2112-437a681321cb"")]"
Duplicate,852.3515457496907,0f0612e0-e2f3-11ed-367e-c3622e296d10,"Base.UUID[UUID(""0f059dae-e2f3-11ed-2112-437a681321cb"")]"
Death,858.1273631433303,0f059dae-e2f3-11ed-0461-d786e05aeba9,UndefInitializer()
Death,860.4463635683255,0f0612e0-e2f3-11ed-292d-8ba1dc276725,UndefInitializer()
Duplicate,861.3900053477496,0f0639f0-e2f3-11ed-30fe-a37b0ae2dbb4,"Base.UUID[UUID(""0f0612e0-e2f3-11ed-367e-c3622e296d10"")]"
Duplicate,861.3900053477496,0f0639f0-e2f3-11ed-001f-3fd56f59fcd3,"Base.UUID[UUID(""0f0612e0-e2f3-11ed-367e-c3622e296d10"")]"
Duplicate,861.5271876623552,0f066100-e2f3-11ed-2a81-25ad2cb420d7,"Base.UUID[UUID(""0f05c4c0-e2f3-11ed-1307-e709e0db1157"")]"
Duplicate,861.5271876623552,0f066100-e2f3-11ed-0d49-9d9200ab364d,"Base.UUID[UUID(""0f05c4c0-e2f3-11ed-1307-e709e0db1157"")]"
Duplicate,862.4113267240211,0f066100-e2f3-11ed-06b4-e110f66dd93c,"Base.UUID[UUID(""0f0639f0-e2f3-11ed-30fe-a37b0ae2dbb4"")]"
Duplicate,862.4113267240211,0f066100-e2f3-11ed-0c92-dbbd6cbced44,"Base.UUID[UUID(""0f0639f0-e2f3-11ed-30fe-a37b0ae2dbb4"")]"
Duplicate,868.540867219761,0f068810-e2f3-11ed-0a33-cd310fd6c2cb,"Base.UUID[UUID(""0f0639f0-e2f3-11ed-001f-3fd56f59fcd3"")]"
Duplicate,868.540867219761,0f068810-e2f3-11ed-2f6b-29a9e7c26e46,"Base.UUID[UUID(""0f0639f0-e2f3-11ed-001f-3fd56f59fcd3"")]"
Death,873.9582045152162,0f066100-e2f3-11ed-0d49-9d9200ab364d,UndefInitializer()
Death,874.2563670106897,0f066100-e2f3-11ed-06b4-e110f66dd93c,UndefInitializer()
Duplicate,881.5638311113908,0f06af22-e2f3-11ed-3ad6-d10643e23083,"Base.UUID[UUID(""0f066100-e2f3-11ed-0c92-dbbd6cbced44"")]"
Duplicate,881.5638311113908,0f06af22-e2f3-11ed-32a3-055121c74825,"Base.UUID[UUID(""0f066100-e2f3-11ed-0c92-dbbd6cbced44"")]"
Death,885.9203405706971,0f046530-e2f3-11ed-33e4-0d6ffb497388,UndefInitializer()
Death,888.5676836883387,0f06af22-e2f3-11ed-3ad6-d10643e23083,UndefInitializer()
Duplicate,897.4072722946014,0f06d630-e2f3-11ed-0d26-e5bff3e74050,"Base.UUID[UUID(""0f06af22-e2f3-11ed-32a3-055121c74825"")]"
Duplicate,897.4072722946014,0f06d630-e2f3-11ed-2545-ab623a117f48,"Base.UUID[UUID(""0f06af22-e2f3-11ed-32a3-055121c74825"")]"
Death,901.5468077208676,0f05ebd0-e2f3-11ed-2337-3fa1ae1e38db,UndefInitializer()
Death,908.3529777129021,0f068810-e2f3-11ed-0a33-cd310fd6c2cb,UndefInitializer()
Duplicate,908.7531246978108,0f06d630-e2f3-11ed-2731-213f3597db6f,"Base.UUID[UUID(""0f066100-e2f3-11ed-2a81-25ad2cb420d7"")]"
Duplicate,908.7531246978108,0f06d630-e2f3-11ed-3762-a90a6e051933,"Base.UUID[UUID(""0f066100-e2f3-11ed-2a81-25ad2cb420d7"")]"
Duplicate,909.0638281600317,0f06fd40-e2f3-11ed-0d50-8529239f8db9,"Base.UUID[UUID(""0f06d630-e2f3-11ed-2731-213f3597db6f"")]"
Duplicate,909.0638281600317,0f06fd40-e2f3-11ed-14bb-2f077f0b4fe7,"Base.UUID[UUID(""0f06d630-e2f3-11ed-2731-213f3597db6f"")]"
Death,912.1157552209223,0f052882-e2f3-11ed-1182-5b37b8955dd3,UndefInitializer()
Duplicate,913.6259856338568,0f06fd40-e2f3-11ed-2417-ab27d081b863,"Base.UUID[UUID(""0f068810-e2f3-11ed-2f6b-29a9e7c26e46"")]"
Duplicate,913.6259856338568,0f06fd40-e2f3-11ed-07f9-51a9be18af1a,"Base.UUID[UUID(""0f068810-e2f3-11ed-2f6b-29a9e7c26e46"")]"
Duplicate,932.8836408694604,0f07244e-e2f3-11ed-2c41-690984c116ca,"Base.UUID[UUID(""0f06fd40-e2f3-11ed-0d50-8529239f8db9"")]"
Duplicate,932.8836408694604,0f07244e-e2f3-11ed-211d-775f29d7fa01,"Base.UUID[UUID(""0f06fd40-e2f3-11ed-0d50-8529239f8db9"")]"
Death,939.3278791705046,0f06d630-e2f3-11ed-2545-ab623a117f48,UndefInitializer()
Duplicate,947.0334125740985,0f074b60-e2f3-11ed-2356-f7ef65d02839,"Base.UUID[UUID(""0f06d630-e2f3-11ed-0d26-e5bff3e74050"")]"
Duplicate,947.0334125740985,0f074b60-e2f3-11ed-19a8-39f3fa9de235,"Base.UUID[UUID(""0f06d630-e2f3-11ed-0d26-e5bff3e74050"")]"
Death,954.8177715607083,0f0353c0-e2f3-11ed-2e9f-c1cf0b62a0e4,UndefInitializer()
Duplicate,957.0502244320921,0f077270-e2f3-11ed-3a9f-3b0ae9296476,"Base.UUID[UUID(""0f074b60-e2f3-11ed-2356-f7ef65d02839"")]"
Duplicate,957.0502244320921,0f077270-e2f3-11ed-2868-71499f80642c,"Base.UUID[UUID(""0f074b60-e2f3-11ed-2356-f7ef65d02839"")]"
Duplicate,960.9533228470427,0f077270-e2f3-11ed-1479-819ddc758407,"Base.UUID[UUID(""0f07244e-e2f3-11ed-2c41-690984c116ca"")]"
Duplicate,960.9533228470427,0f077270-e2f3-11ed-1ab1-434c9ca6bec3,"Base.UUID[UUID(""0f07244e-e2f3-11ed-2c41-690984c116ca"")]"
Death,965.9867218896251,0f07244e-e2f3-11ed-211d-775f29d7fa01,UndefInitializer()
Duplicate,967.925441122415,0f079980-e2f3-11ed-1fb7-4555624c616c,"Base.UUID[UUID(""0f077270-e2f3-11ed-1479-819ddc758407"")]"
Duplicate,967.925441122415,0f079980-e2f3-11ed-0857-3f5351059d2f,"Base.UUID[UUID(""0f077270-e2f3-11ed-1479-819ddc758407"")]"
Death,981.0872483798873,0f079980-e2f3-11ed-0857-3f5351059d2f,UndefInitializer()
Duplicate,986.1591003591395,0f07e7a0-e2f3-11ed-180f-07dbc85f5614,"Base.UUID[UUID(""0f079980-e2f3-11ed-1fb7-4555624c616c"")]"
Duplicate,986.1591003591395,0f07e7a0-e2f3-11ed-2632-65fce0db9971,"Base.UUID[UUID(""0f079980-e2f3-11ed-1fb7-4555624c616c"")]"
Death,991.2584972080396,0f06fd40-e2f3-11ed-14bb-2f077f0b4fe7,UndefInitializer()
Duplicate,993.3907378668529,0f07e7a0-e2f3-11ed-0ce3-b3bd58936f2f,"Base.UUID[UUID(""0f07e7a0-e2f3-11ed-180f-07dbc85f5614"")]"
Duplicate,993.3907378668529,0f07e7a0-e2f3-11ed-145a-4dad5fc09693,"Base.UUID[UUID(""0f07e7a0-e2f3-11ed-180f-07dbc85f5614"")]"
